match_id,season,round,timestamp,status,home_team,away_team,home_lineup_strength_rating,away_lineup_strength_rating,home_lineup_strength_mv,away_lineup_strength_mv,home_D1_log_mv,home_D1_name,home_D1_rating,home_D2_log_mv,home_D2_name,home_D2_rating,home_D3_log_mv,home_D3_name,home_D3_rating,home_D4_log_mv,home_D4_name,home_D4_rating,home_D5_log_mv,home_D5_name,home_D5_rating,home_F1_log_mv,home_F1_name,home_F1_rating,home_F2_log_mv,home_F2_name,home_F2_rating,home_F3_log_mv,home_F3_name,home_F3_rating,home_G1_log_mv,home_G1_name,home_G1_rating,home_M1_log_mv,home_M1_name,home_M1_rating,home_M2_log_mv,home_M2_name,home_M2_rating,home_M3_log_mv,home_M3_name,home_M3_rating,home_M4_log_mv,home_M4_name,home_M4_rating,home_M5_log_mv,home_M5_name,home_M5_rating,home_M6_log_mv,home_M6_name,home_M6_rating,away_D1_log_mv,away_D1_name,away_D1_rating,away_D2_log_mv,away_D2_name,away_D2_rating,away_D3_log_mv,away_D3_name,away_D3_rating,away_D4_log_mv,away_D4_name,away_D4_rating,away_D5_log_mv,away_D5_name,away_D5_rating,away_F1_log_mv,away_F1_name,away_F1_rating,away_F2_log_mv,away_F2_name,away_F2_rating,away_F3_log_mv,away_F3_name,away_F3_rating,away_G1_log_mv,away_G1_name,away_G1_rating,away_M1_log_mv,away_M1_name,away_M1_rating,away_M2_log_mv,away_M2_name,away_M2_rating,away_M3_log_mv,away_M3_name,away_M3_rating,away_M4_log_mv,away_M4_name,away_M4_rating,away_M5_log_mv,away_M5_name,away_M5_rating,away_M6_log_mv,away_M6_name,away_M6_rating
12436464,2024-2025,17.0,2024-12-21 17:30,finished,Crystal Palace,Arsenal,6.8989,7.1126,16.5239,17.6356,16.951,C. Richards,6.88,17.767,M. Guéhi,6.98,17.426,M. Lacroix,7.08,,,,,,,16.333,D. Kamada,6.89,17.312,I. Sarr,6.86,17.453,J. Mateta,6.91,17.183,D. Henderson,6.95,15.52,W. Hughes,6.84,13.05,N. Clyne,6.73,16.951,T. Mitchell,6.85,15.817,J. Lerma,6.91,,,,,,,18.064,Gabriel,7.09,18.106,J. Timber,6.91,18.258,W. Saliba,7.01,17.577,M. Lewis-Skelly,7.1,,,,18.728,B. Saka,7.29,17.553,G. Martinelli,7.09,16.86,G. Jesus,7.27,17.453,D. Raya,7.04,18.222,M. Ødegaard,7.34,15.384,T. Partey,7.1,17.786,K. Havertz,7.01,,,,,,,,,
12436466,2024-2025,17.0,2024-12-22 14:00,finished,Everton,Chelsea,6.9405,7.1,15.9934,17.5454,17.644,J. Branthwaite,6.94,17.074,V. Mykolenko,6.85,15.79,J. Tarkowski,7.16,12.995,A. Young,6.93,,,,16.601,D. Calvert-Lewin,6.93,16.195,J. Harrison,6.8,17.6,I. Ndiaye,7.11,16.594,J. Pickford,6.9,16.077,O. Mangala,6.77,13.785,I. Gueye,7.1,15.573,A. Doucouré,6.87,,,,,,,,,,17.823,L. Colwill,6.95,17.399,M. Gusto,7.1,16.556,A. Disasi,6.88,16.86,T. Adarabioyo,6.95,,,,17.6,N. Jackson,7.09,,,,,,,16.806,R. Sánchez,6.91,18.56,M. Caicedo,7.16,17.876,P. Neto,7.06,16.781,J. Sancho,6.91,18.222,E. Fernández,7.26,18.516,C. Palmer,7.83,,,
12436468,2024-2025,17.0,2024-12-22 14:00,finished,Fulham,Southampton,6.9657,6.831,16.4642,16.2632,17.183,C. Bassey,6.76,17.281,A. Robinson,6.96,16.067,T. Castagne,6.85,16.148,I. Diop,6.87,,,,17.111,R. Muniz,7.32,,,,,,,15.817,B. Leno,7.0,17.074,S. Berge,6.89,16.907,H. Wilson,6.93,13.586,T. Cairney,7.12,17.074,A. Iwobi,6.98,16.86,J. King,6.95,,,,15.096,N. Wood,6.95,16.176,J. Bednarek,6.86,16.994,T. Harwood-Bellis,7.0,,,,,,,17.249,M. Fernandes,6.79,17.148,T. Dibling,6.74,16.098,A. Armstrong,6.63,16.349,A. Ramsdale,6.89,15.732,Y. Sugawara,6.98,15.274,J. Aribo,6.84,16.469,F. Downes,6.69,16.309,K. Walker-Peters,6.77,,,,,,
12436469,2024-2025,17.0,2024-12-22 14:00,finished,Leicester City,Wolverhampton,6.8659,6.8664,15.3022,16.43,14.152,C. Coady,6.86,16.333,J. Justin,6.96,14.346,J. Vestergaard,6.88,16.53,V. Kristiansen,6.77,,,,13.785,J. Vardy,7.07,,,,,,,13.561,D. Ward,6.78,16.267,B. Soumaré,6.71,15.732,O. Skipp,6.77,15.944,S. Mavididi,6.75,17.217,B. E. Khannouss,7.18,14.457,J. Ayew,6.81,,,,17.074,T. Gomes,6.8,16.035,S. Bueno,6.65,14.221,M. Doherty,6.98,,,,,,,18.106,M. Cunha,7.28,17.529,J. S. Larsen,6.89,15.556,G. Guedes,6.92,15.384,J. Sá,6.97,15.747,N. Semedo,6.73,16.497,R. Gomes,6.6,17.399,J. Gomes,6.86,17.183,André,6.86,,,,,,
12436470,2024-2025,17.0,2024-12-22 14:00,finished,Manchester United,Bournemouth,7.0972,6.9054,16.9451,16.874,16.86,N. Mazraoui,7.09,17.426,L. Martínez,7.05,16.186,H. Maguire,7.09,,,,,,,17.707,A. Diallo,7.46,17.426,B. Fernandes,7.54,17.074,J. Zirkzee,6.9,16.447,A. Onana,7.15,17.074,D. Dalot,7.06,17.183,M. Ugarte,6.93,15.483,T. Malacia,6.84,17.529,K. Mainoo,6.94,,,,,,,18.159,D. Huijsen,7.08,17.644,I. Zabarnyi,6.8,13.152,A. Smith,6.68,17.529,M. Kerkez,6.87,,,,17.453,Evanilson,7.02,,,,,,,15.817,K. Arrizabalaga,6.85,18.05,A. Semenyo,7.06,16.088,R. Christie,6.96,17.399,D. Ouattara,6.8,17.074,T. Adams,7.01,17.249,J. Kluivert,6.83,,,
12436471,2024-2025,17.0,2024-12-22 16:30,finished,Tottenham Hotspur,Liverpool,7.1731,7.1989,16.817,17.517,16.811,R. Drăguşin,6.86,17.312,D. Spence,8.1,17.426,P. Porro,7.27,17.342,A. Gray,7.2,,,,17.453,D. Solanke,6.9,,,,,,,13.4,F. Forster,6.79,17.183,J. Maddison,7.44,16.44,Y. Bissouma,6.97,17.281,P. M. Sarr,6.99,16.739,H. M. Son,7.24,17.6,D. Kulusevski,7.14,,,,16.49,J. Gomez,6.96,16.739,V. van Dijk,7.29,16.365,A. Robertson,7.1,18.092,T. Alexander-Arnold,7.37,,,,18.146,L. Díaz,7.25,,,,,,,16.744,Alisson,7.02,18.348,A. Mac Allister,7.13,18.4,R. Gravenberch,7.1,18.159,D. Szoboszlai,7.27,18.02,C. Gakpo,7.26,17.183,M. Salah,7.43,,,
12436481,2024-2025,18.0,2024-12-26 12:30,finished,Manchester City,Everton,7.2953,6.9283,17.3226,15.9658,16.613,N. Aké,7.03,17.281,R. Lewis,7.02,17.974,J. Gvardiol,7.44,16.811,M. Akanji,7.08,,,,19.2,E. Haaland,7.37,,,,,,,15.384,S. Ortega,7.19,16.49,M. Kovačić,7.1,17.074,B. Silva,7.24,18.146,P. Foden,7.54,17.666,Savinho,7.5,17.91,J. Doku,7.74,,,,17.644,J. Branthwaite,6.94,17.074,V. Mykolenko,6.86,15.79,J. Tarkowski,7.16,12.692,S. Coleman,6.8,,,,16.195,J. Harrison,6.8,16.601,D. Calvert-Lewin,6.93,17.6,I. Ndiaye,7.09,16.594,J. Pickford,6.9,16.077,O. Mangala,6.76,15.573,A. Doucouré,6.87,13.785,I. Gueye,7.1,,,,,,,,,
12436479,2024-2025,18.0,2024-12-26 15:00,finished,Nottingham Forest,Tottenham Hotspur,6.9743,7.0054,17.0058,16.9016,16.951,N. Williams,6.87,17.786,Murillo,6.95,17.148,N. Milenković,7.1,16.717,O. Aina,6.83,,,,15.944,C. Wood,6.86,,,,,,,15.656,M. Sels,6.88,16.148,R. Yates,6.9,17.281,C. Hudson-Odoi,7.15,17.804,E. Anderson,7.18,17.687,A. Elanga,6.87,17.943,M. Gibbs-White,7.13,,,,16.811,R. Drăguşin,6.77,17.453,D. Udogie,6.93,17.342,A. Gray,6.9,17.312,D. Spence,7.4,,,,17.453,D. Solanke,6.91,,,,,,,13.4,F. Forster,6.79,17.281,P. M. Sarr,6.98,16.739,H. M. Son,7.24,17.453,B. Johnson,6.89,17.074,R. Bentancur,7.11,17.6,D. Kulusevski,7.13,,,
12436480,2024-2025,18.0,2024-12-26 15:00,finished,Southampton,West Ham United,6.838,6.8861,16.2824,16.1626,16.176,J. Bednarek,6.86,15.096,N. Wood,7.07,16.994,T. Harwood-Bellis,7.03,,,,,,,17.249,M. Fernandes,6.81,15.64,P. Onuachu,6.88,16.098,A. Armstrong,6.64,16.349,A. Ramsdale,6.89,16.994,L. Ugochukwu,6.62,15.732,Y. Sugawara,6.94,16.309,K. Walker-Peters,6.77,16.469,F. Downes,6.71,,,,,,,16.607,K. Mavropanos,6.82,16.86,A. Wan-Bissaka,7.06,16.86,M. Kilman,6.95,16.024,Emerson,6.88,,,,15.967,N. Füllkrug,6.4,,,,,,,12.468,Ł. Fabiański,6.87,15.844,C. Soler,6.83,17.342,J. Bowen,7.04,17.91,M. Kudus,7.11,16.267,T. Souček,7.02,15.64,G. Rodríguez,6.76,,,
12436477,2024-2025,18.0,2024-12-26 15:00,finished,Newcastle United,Aston Villa,7.0703,6.9739,16.6278,17.0788,14.648,K. Trippier,7.39,17.217,L. Hall,7.25,15.573,F. Schär,7.0,15.464,D. Burn,6.88,,,,18.636,A. Isak,7.21,16.44,J. Murphy,6.88,17.943,A. Gordon,7.09,13.494,M. Dúbravka,6.91,18.159,B. Guimarães,7.33,18.05,S. Tonali,6.97,17.281,Joelinton,6.88,,,,,,,,,,15.817,L. Digne,7.07,17.426,E. Konsa,6.86,16.801,M. Cash,6.9,17.074,P. Torres,6.82,,,,17.371,J. Durán,6.92,,,,,,,16.483,E. Martínez,7.03,17.453,A. Onana,7.0,16.49,J. McGinn,7.07,18.02,M. Rogers,7.0,17.453,Y. Tielemans,7.15,17.479,B. Kamara,6.89,,,
12436476,2024-2025,18.0,2024-12-26 15:00,finished,Bournemouth,Crystal Palace,6.9291,6.9707,16.8547,17.0957,15.176,M. Aarons,6.61,17.644,I. Zabarnyi,6.82,17.529,M. Kerkez,6.88,18.159,D. Huijsen,7.3,,,,15.857,E. Ünal,7.2,,,,,,,15.817,K. Arrizabalaga,6.86,16.433,L. Cook,6.85,17.399,D. Ouattara,6.82,18.05,A. Semenyo,7.07,17.249,J. Kluivert,6.83,16.088,R. Christie,6.97,,,,17.426,M. Lacroix,7.06,17.767,M. Guéhi,6.98,17.426,T. Chalobah,7.05,,,,,,,17.312,I. Sarr,6.87,18.05,E. Eze,7.21,17.453,J. Mateta,6.91,17.183,D. Henderson,6.93,17.148,D. Muñoz,7.07,15.52,W. Hughes,6.84,16.951,T. Mitchell,6.85,15.817,J. Lerma,6.91,,,,,,
12436473,2024-2025,18.0,2024-12-26 15:00,finished,Chelsea,Fulham,7.1122,6.9347,17.6555,16.4073,17.767,M. Cucurella,7.02,16.86,T. Adarabioyo,6.96,17.399,M. Gusto,7.09,17.823,L. Colwill,6.95,,,,17.6,N. Jackson,7.08,,,,,,,16.806,R. Sánchez,6.92,18.516,C. Palmer,7.82,17.876,P. Neto,7.05,18.56,M. Caicedo,7.17,18.222,E. Fernández,7.27,16.781,J. Sancho,6.92,,,,17.074,J. Andersen,6.96,16.067,T. Castagne,6.86,16.148,I. Diop,6.87,17.183,C. Bassey,6.77,,,,15.251,R. Jiménez,7.03,,,,,,,15.817,B. Leno,7.0,17.074,A. Iwobi,6.98,16.49,A. Pereira,6.92,17.281,A. Robinson,6.96,15.857,A. Traoré,7.15,16.24,S. Lukić,6.78,,,
12436482,2024-2025,18.0,2024-12-26 17:30,finished,Wolverhampton,Manchester United,6.9046,7.025,16.5193,17.2085,14.221,M. Doherty,6.98,16.035,S. Bueno,6.68,17.074,T. Gomes,6.82,,,,,,,17.529,J. S. Larsen,6.86,15.556,G. Guedes,7.0,18.106,M. Cunha,7.29,15.384,J. Sá,6.97,17.399,J. Gomes,6.85,17.183,André,6.87,15.747,N. Semedo,6.73,17.479,R. A. Nouri,6.88,,,,,,,16.186,H. Maguire,7.09,17.426,L. Martínez,7.06,17.747,L. Yoro,6.2,,,,,,,17.707,R. Højlund,6.82,17.426,B. Fernandes,7.54,17.707,A. Diallo,7.45,16.447,A. Onana,7.14,17.529,K. Mainoo,6.94,17.183,M. Ugarte,6.94,17.074,D. Dalot,7.06,16.86,N. Mazraoui,7.03,,,,,,
12436474,2024-2025,18.0,2024-12-26 20:00,finished,Liverpool,Leicester City,7.1453,6.8516,17.3741,15.5437,16.739,V. van Dijk,7.29,16.49,J. Gomez,6.96,18.092,T. Alexander-Arnold,7.38,16.365,A. Robertson,7.1,,,,17.281,D. Núñez,7.05,,,,,,,16.744,Alisson,7.02,18.02,C. Gakpo,7.24,17.183,M. Salah,7.44,18.348,A. Mac Allister,7.13,17.453,C. Jones,6.91,18.4,R. Gravenberch,7.09,,,,14.346,J. Vestergaard,6.87,16.333,J. Justin,6.94,14.152,C. Coady,6.86,16.53,V. Kristiansen,6.76,,,,15.732,P. Daka,6.82,,,,,,,14.346,J. Stolarczyk,6.87,17.217,B. E. Khannouss,7.11,16.267,B. Soumaré,6.71,15.944,S. Mavididi,6.76,14.457,J. Ayew,6.81,15.656,H. Winks,6.87,,,
12436475,2024-2025,18.0,2024-12-27 19:30,finished,Brighton & Hove Albion,Brentford,7.007,6.9801,16.7935,16.5078,14.771,J. Veltman,6.9,17.453,J. P. van Hecke,7.11,15.226,L. Dunk,7.03,16.373,P. Estupiñán,6.99,,,,17.91,J. Pedro,7.14,,,,,,,17.312,B. Verbruggen,7.07,16.722,M. O'Riley,7.05,17.183,B. Gruda,6.7,17.148,K. Mitoma,6.99,17.876,C. Baleba,7.0,16.755,J. Enciso,7.1,,,,15.672,M. Roerslev,6.64,17.342,N. Collins,7.0,13.039,B. Mee,7.03,16.86,K. Lewis-Potter,6.72,,,,17.312,Y. Wissa,7.08,,,,,,,15.956,M. Flekken,7.22,18.106,B. Mbeumo,7.15,16.739,V. Janelt,6.96,15.979,C. Nørgaard,7.03,17.399,K. Schade,6.87,17.183,M. Damsgaard,7.07,,,
12436472,2024-2025,18.0,2024-12-27 20:15,finished,Arsenal,Ipswich Town,7.0794,6.831,17.7537,16.1523,18.106,J. Timber,6.89,18.258,W. Saliba,7.0,17.577,M. Lewis-Skelly,6.9,18.064,Gabriel,7.09,,,,16.86,G. Jesus,7.27,17.553,G. Martinelli,7.09,16.86,L. Trossard,7.09,17.453,D. Raya,7.04,18.222,M. Ødegaard,7.34,18.552,D. Rice,7.14,17.786,K. Havertz,7.01,,,,,,,,,,15.857,B. Johnson,6.79,16.582,D. O'Shea,6.83,16.543,J. Greaves,6.86,14.557,L. Woolfenden,6.67,16.86,L. Davis,7.01,17.312,L. Delap,6.75,,,,,,,15.747,A. Murić,7.46,17.148,O. Hutchinson,6.59,15.844,J. Cajuste,6.64,15.687,S. Szmodics,6.56,15.538,K. Phillips,6.98,,,,,,
12436512,2024-2025,19.0,2024-12-29 14:30,finished,Leicester City,Manchester City,6.9092,7.3035,15.5626,17.1996,16.53,V. Kristiansen,6.75,14.346,J. Vestergaard,6.87,16.333,J. Justin,6.93,14.152,C. Coady,6.86,,,,13.785,J. Vardy,7.06,,,,,,,14.346,J. Stolarczyk,7.3,15.944,S. Mavididi,6.76,17.217,B. E. Khannouss,7.04,15.656,H. Winks,6.86,16.613,F. Buonanotte,6.87,16.267,B. Soumaré,6.7,,,,16.811,M. Akanji,7.07,17.281,R. Lewis,7.03,17.974,J. Gvardiol,7.43,16.613,N. Aké,7.03,,,,19.2,E. Haaland,7.36,,,,,,,15.384,S. Ortega,7.15,16.556,K. De Bruyne,7.81,17.666,Savinho,7.57,16.49,M. Kovačić,7.11,17.074,B. Silva,7.24,18.146,P. Foden,7.55,,,
12436532,2024-2025,19.0,2024-12-29 15:00,finished,Crystal Palace,Southampton,6.9644,6.8133,17.0216,16.1004,16.951,C. Richards,6.86,17.426,T. Chalobah,7.04,17.426,M. Lacroix,7.08,,,,,,,17.453,J. Mateta,6.9,18.05,E. Eze,7.21,17.312,I. Sarr,6.88,17.183,D. Henderson,6.94,15.817,J. Lerma,6.92,16.951,T. Mitchell,6.85,15.52,W. Hughes,6.84,17.148,D. Muñoz,7.08,,,,,,,16.176,J. Bednarek,6.87,16.994,T. Harwood-Bellis,7.05,15.096,N. Wood,7.03,,,,,,,15.64,P. Onuachu,6.78,17.148,T. Dibling,6.72,16.098,A. Armstrong,6.64,16.349,A. Ramsdale,6.89,14.771,J. Bree,6.53,15.274,J. Aribo,6.84,17.249,M. Fernandes,6.82,16.309,K. Walker-Peters,6.77,,,,,,
12436517,2024-2025,19.0,2024-12-29 15:00,finished,Everton,Nottingham Forest,6.9232,6.9492,15.9409,16.8199,17.644,J. Branthwaite,6.94,17.074,V. Mykolenko,6.85,15.79,J. Tarkowski,7.16,12.995,A. Young,6.93,,,,17.6,I. Ndiaye,7.1,16.195,J. Harrison,6.8,16.024,A. Broja,6.74,16.594,J. Pickford,6.91,16.077,O. Mangala,6.76,15.573,A. Doucouré,6.87,13.785,I. Gueye,7.1,,,,,,,,,,16.426,F. Morato,6.7,16.717,O. Aina,6.83,17.148,N. Milenković,7.12,16.951,N. Williams,6.88,,,,15.944,C. Wood,6.86,,,,,,,15.656,M. Sels,6.91,16.503,N. Domínguez,7.0,17.943,M. Gibbs-White,7.13,16.24,R. Sosa,6.95,17.804,E. Anderson,7.17,17.687,A. Elanga,6.88,,,
12436515,2024-2025,19.0,2024-12-29 15:00,finished,Fulham,Bournemouth,6.9195,6.9759,16.5027,16.8188,16.148,I. Diop,6.87,16.067,T. Castagne,6.86,17.074,J. Andersen,6.96,17.183,C. Bassey,6.79,,,,15.251,R. Jiménez,7.03,,,,,,,15.817,B. Leno,7.01,17.281,A. Robinson,6.96,16.907,H. Wilson,6.93,16.49,A. Pereira,6.92,16.24,S. Lukić,6.81,17.074,A. Iwobi,6.98,,,,17.529,M. Kerkez,6.88,18.159,D. Huijsen,7.43,17.644,I. Zabarnyi,6.83,15.817,J. Hill,7.0,,,,17.453,Evanilson,7.03,,,,,,,15.817,K. Arrizabalaga,6.87,16.433,L. Cook,6.85,15.803,P. Billing,7.0,18.05,A. Semenyo,7.06,16.213,D. Brooks,6.81,16.088,R. Christie,6.97,,,
12436521,2024-2025,19.0,2024-12-29 15:00,finished,Tottenham Hotspur,Wolverhampton,6.9818,6.8934,16.8355,16.1879,16.811,R. Drăguşin,6.77,17.426,P. Porro,7.25,17.453,D. Udogie,6.93,17.342,A. Gray,6.82,,,,17.453,D. Solanke,6.9,,,,,,,13.4,F. Forster,6.79,16.739,H. M. Son,7.24,17.074,R. Bentancur,7.1,17.453,B. Johnson,6.89,17.6,D. Kulusevski,7.13,16.44,Y. Bissouma,6.96,,,,14.221,M. Doherty,6.99,16.035,S. Bueno,6.71,13.795,C. Dawson,6.89,,,,,,,16.683,J.-R. Bellegarde,6.67,16.035,H. Hwang,6.85,18.106,M. Cunha,7.32,15.384,J. Sá,6.98,17.479,R. A. Nouri,6.88,17.183,André,6.95,17.399,J. Gomes,6.85,15.747,N. Semedo,6.73,,,,,,
12436513,2024-2025,19.0,2024-12-29 17:15,finished,West Ham United,Liverpool,6.957,7.1713,16.5603,17.4528,14.771,V. Coufal,6.85,16.86,A. Wan-Bissaka,7.06,16.86,M. Kilman,6.95,16.607,K. Mavropanos,6.83,,,,17.342,J. Bowen,7.05,,,,,,,15.687,A. Aréola,7.09,15.844,C. Soler,6.79,16.86,E. Álvarez,6.87,17.399,L. Paquetá,7.06,17.91,M. Kudus,7.1,16.024,Emerson,6.88,,,,18.092,T. Alexander-Arnold,7.38,16.49,J. Gomez,6.96,16.739,V. van Dijk,7.29,16.365,A. Robertson,7.1,,,,18.146,L. Díaz,7.27,,,,,,,16.744,Alisson,7.01,18.02,C. Gakpo,7.28,17.183,M. Salah,7.44,18.348,A. Mac Allister,7.14,18.4,R. Gravenberch,7.09,17.453,C. Jones,6.92,,,
12436510,2024-2025,19.0,2024-12-30 19:45,finished,Ipswich Town,Chelsea,6.7798,7.1016,15.5932,17.5374,16.543,J. Greaves,6.89,14.557,L. Woolfenden,6.7,16.582,D. O'Shea,6.83,16.86,L. Davis,6.99,14.457,W. Burns,6.53,17.312,L. Delap,6.72,,,,,,,13.641,C. Walton,6.8,12.848,S. Morsy,6.91,15.732,N. Broadhead,6.95,15.844,J. Cajuste,6.66,17.148,O. Hutchinson,6.59,,,,,,,16.86,T. Adarabioyo,6.95,17.767,M. Cucurella,7.01,16.556,A. Disasi,6.89,17.823,L. Colwill,6.95,,,,17.312,C. Nkunku,6.9,,,,,,,16.497,F. Jørgensen,7.1,18.56,M. Caicedo,7.16,17.804,N. Madueke,7.21,16.994,J. Félix,6.85,18.516,C. Palmer,7.83,18.222,E. Fernández,7.27,,,
12436530,2024-2025,19.0,2024-12-30 19:45,finished,Aston Villa,Brighton & Hove Albion,6.9517,7.0491,16.9224,16.9161,17.426,E. Konsa,6.86,17.074,P. Torres,6.81,15.817,L. Digne,7.07,16.013,D. Carlos,6.7,,,,17.249,O. Watkins,7.04,,,,,,,16.483,E. Martínez,7.02,17.479,B. Kamara,6.89,17.453,Y. Tielemans,7.15,18.02,M. Rogers,6.98,16.643,L. Bailey,6.87,16.49,J. McGinn,7.07,,,,17.453,J. P. van Hecke,7.12,16.497,I. Júlio,6.91,15.226,L. Dunk,7.03,15.803,T. Lamptey,6.83,,,,17.91,J. Pedro,7.13,,,,,,,17.312,B. Verbruggen,7.08,17.111,Y. Ayari,7.03,16.755,J. Enciso,7.1,16.951,S. Adingra,7.05,17.876,C. Baleba,7.0,17.183,B. Gruda,7.25,,,
12436522,2024-2025,19.0,2024-12-30 20:00,finished,Manchester United,Newcastle United,7.0763,7.0779,16.7926,16.6278,17.553,M. de Ligt,6.91,16.186,H. Maguire,7.09,17.426,L. Martínez,7.06,,,,,,,17.707,A. Diallo,7.39,17.074,J. Zirkzee,6.87,17.707,R. Højlund,6.81,16.447,A. Onana,7.12,15.803,Casemiro,7.23,16.86,N. Mazraoui,7.03,17.074,D. Dalot,7.06,14.88,C. Eriksen,7.29,,,,,,,15.464,D. Burn,6.88,17.217,L. Hall,7.26,15.573,F. Schär,7.01,14.648,K. Trippier,7.38,,,,17.943,A. Gordon,7.1,18.636,A. Isak,7.22,16.44,J. Murphy,6.88,13.494,M. Dúbravka,6.91,18.159,B. Guimarães,7.33,18.05,S. Tonali,6.99,17.281,Joelinton,6.89,,,,,,,,,
12436410,2024-2025,19.0,2025-01-01 17:30,finished,Brentford,Arsenal,6.9581,7.107,16.8476,17.4852,16.86,K. Lewis-Potter,6.71,15.672,M. Roerslev,6.65,17.183,S. van den Berg,6.79,17.342,N. Collins,7.0,,,,17.312,Y. Wissa,7.07,18.106,B. Mbeumo,7.15,,,,15.956,M. Flekken,7.24,17.183,M. Damsgaard,7.09,16.994,Y. Yarmolyuk,6.84,15.979,C. Nørgaard,7.03,16.739,V. Janelt,6.96,,,,,,,17.707,R. Calafiori,7.2,18.064,Gabriel,7.09,18.106,J. Timber,6.96,18.258,W. Saliba,7.01,,,,17.479,E. Nwaneri,7.05,17.553,G. Martinelli,7.09,16.86,G. Jesus,7.27,17.453,D. Raya,7.04,17.249,M. Merino,7.03,18.222,M. Ødegaard,7.34,15.384,T. Partey,7.1,,,,,,,,,
12436519,2024-2025,20.0,2025-01-04 12:30,finished,Tottenham Hotspur,Newcastle United,6.9565,7.0247,16.7485,17.0432,17.426,P. Porro,7.25,17.312,D. Spence,7.2,17.342,A. Gray,6.78,16.811,R. Drăguşin,6.74,,,,17.453,D. Solanke,6.9,,,,,,,13.181,B. Austin,6.87,17.6,D. Kulusevski,7.13,17.529,L. Bergvall,6.9,17.453,B. Johnson,6.91,14.845,T. Werner,6.86,17.281,P. M. Sarr,6.99,,,,15.464,D. Burn,6.88,17.217,L. Hall,7.27,17.312,S. Botman,6.96,17.479,V. Livramento,6.86,,,,16.44,J. Murphy,6.88,18.636,A. Isak,7.22,17.943,A. Gordon,7.1,13.494,M. Dúbravka,6.91,18.05,S. Tonali,6.95,18.159,B. Guimarães,7.33,17.281,Joelinton,6.9,,,,,,,,,
12436523,2024-2025,20.0,2025-01-04 15:00,finished,Aston Villa,Leicester City,6.9954,6.8743,16.585,15.2886,15.274,T. Mings,6.91,17.426,E. Konsa,6.86,15.817,L. Digne,7.07,16.801,M. Cash,6.9,,,,17.249,O. Watkins,7.05,,,,,,,16.483,E. Martínez,7.02,16.643,L. Bailey,6.89,16.49,J. McGinn,7.07,17.453,Y. Tielemans,7.14,17.479,B. Kamara,6.88,15.32,R. Barkley,7.15,,,,14.152,C. Coady,6.86,15.672,L. Thomas,6.69,14.346,J. Vestergaard,6.87,16.333,J. Justin,6.93,,,,13.785,J. Vardy,7.06,,,,,,,14.346,J. Stolarczyk,6.95,15.656,H. Winks,6.86,15.944,S. Mavididi,6.82,17.217,B. E. Khannouss,7.08,14.457,J. Ayew,6.81,16.267,B. Soumaré,6.7,,,
12436419,2024-2025,20.0,2025-01-04 15:00,finished,Crystal Palace,Chelsea,6.9693,7.1072,17.149,17.6478,16.951,C. Richards,6.85,17.426,M. Lacroix,7.06,17.767,M. Guéhi,6.98,,,,,,,18.05,E. Eze,7.22,17.312,I. Sarr,6.88,17.453,J. Mateta,6.9,17.183,D. Henderson,6.94,15.817,J. Lerma,6.92,16.951,T. Mitchell,6.85,16.582,C. Doucouré,6.97,17.148,D. Muñoz,7.09,,,,,,,17.399,M. Gusto,7.08,17.767,M. Cucurella,7.01,16.776,J. Acheampong,6.92,17.823,L. Colwill,6.95,,,,17.6,N. Jackson,7.08,,,,,,,16.806,R. Sánchez,6.92,17.876,P. Neto,7.05,16.781,J. Sancho,6.91,18.516,C. Palmer,7.83,18.56,M. Caicedo,7.17,18.222,E. Fernández,7.28,,,
12436518,2024-2025,20.0,2025-01-04 15:00,finished,Bournemouth,Everton,6.9579,6.9326,16.9974,15.9213,18.159,D. Huijsen,7.39,17.644,I. Zabarnyi,6.82,17.529,M. Kerkez,6.88,15.817,J. Hill,7.05,,,,17.453,Evanilson,7.04,,,,,,,15.151,M. Travers,6.8,17.399,D. Ouattara,6.84,16.088,R. Christie,6.96,17.249,J. Kluivert,6.83,18.05,A. Semenyo,7.06,16.433,L. Cook,6.86,,,,17.644,J. Branthwaite,6.94,15.79,J. Tarkowski,7.16,17.074,V. Mykolenko,6.85,12.995,A. Young,6.92,,,,16.024,A. Broja,6.74,,,,,,,16.594,J. Pickford,6.91,17.6,I. Ndiaye,7.1,15.573,A. Doucouré,6.87,13.785,I. Gueye,7.1,16.077,O. Mangala,6.77,15.979,J. Lindstrøm,6.9,,,
12436520,2024-2025,20.0,2025-01-04 15:00,finished,Southampton,Brentford,6.8118,6.9606,16.1299,16.8484,15.096,N. Wood,6.94,16.994,T. Harwood-Bellis,7.03,16.176,J. Bednarek,6.87,,,,,,,15.64,P. Onuachu,6.77,17.148,T. Dibling,6.77,16.678,K. Sulemana,6.78,16.349,A. Ramsdale,6.9,16.994,L. Ugochukwu,6.67,15.274,J. Aribo,6.83,14.771,J. Bree,6.6,16.309,K. Walker-Peters,6.78,,,,,,,16.86,K. Lewis-Potter,6.71,15.672,M. Roerslev,6.64,17.183,S. van den Berg,6.83,17.342,N. Collins,7.0,,,,18.106,B. Mbeumo,7.15,17.399,K. Schade,6.85,17.312,Y. Wissa,7.06,15.956,M. Flekken,7.22,16.341,M. Jensen,7.0,15.979,C. Nørgaard,7.02,17.183,M. Damsgaard,7.08,,,,,,,,,
